InvoiceNo,StockCode,Description,UnitPrice,Quantity,TotalSale,PriceTier,QuantityTier,SaleTier,TotalItemsPerOrder,CustomerID,Country,FullInvoiceDate,InvoiceDay,InvoiceMonth,InvoiceYear,Weekday,InvoiceHour,Season,HolidayFlag,RepeatCustomer
C548851,21314,SMALL GLASS HEART TRINKET POT,1.85,-10,-18.5,Low,Medium,Low,-12,15311,United Kingdom,4/4/2011,4,April,2011,Monday,13,Spring,FALSE,TRUE
C548857,82483,WOOD 2 DRAWER CABINET WHITE FINISH,5.95,-1,-5.95,Medium,Low,Low,-12,15311,United Kingdom,4/4/2011,4,April,2011,Monday,13,Spring,FALSE,TRUE
C548857,21314,SMALL GLASS HEART TRINKET POT,1.85,-10,-18.5,Low,Medium,Low,-12,15311,United Kingdom,4/4/2011,4,April,2011,Monday,13,Spring,FALSE,TRUE
C548857,21313,GLASS HEART T-LIGHT HOLDER ,0.64,-1,-0.64,Very Low,Low,Very Low,-12,15311,United Kingdom,4/4/2011,4,April,2011,Monday,13,Spring,FALSE,TRUE
C548866,20681,PINK POLKADOT CHILDRENS UMBRELLA,3.25,-1,-3.25,Low,Low,Very Low,-2,14606,United Kingdom,4/4/2011,4,April,2011,Monday,14,Spring,FALSE,TRUE
C548866,22311,OFFICE MUG WARMER BLACK+SILVER ,2.95,-1,-2.95,Low,Low,Very Low,-2,14606,United Kingdom,4/4/2011,4,April,2011,Monday,14,Spring,FALSE,TRUE
C548891,22727,ALARM CLOCK BAKELIKE RED ,3.75,-1,-3.75,Low,Low,Very Low,-1,13418,United Kingdom,4/4/2011,4,April,2011,Monday,15,Spring,FALSE,TRUE
C548906,85131A,BEADED PEARL HEART WHITE ON STICK,1.25,-6,-7.5,Low,Medium,Low,-6,13636,United Kingdom,4/5/2011,5,April,2011,Tuesday,8,Spring,FALSE,FALSE
C548908,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4.25,-1,-4.25,Low,Low,Very Low,-2,18108,United Kingdom,4/5/2011,5,April,2011,Tuesday,8,Spring,FALSE,FALSE
C548908,21314,SMALL GLASS HEART TRINKET POT,2.1,-1,-2.1,Low,Low,Very Low,-2,18108,United Kingdom,4/5/2011,5,April,2011,Tuesday,8,Spring,FALSE,FALSE
C548914,M,Manual,1136.3,-1,-1136.3,Very High,Low,Very High,-1,12669,France,4/5/2011,5,April,2011,Tuesday,9,Spring,FALSE,FALSE
C548915,22993,SET OF 4 PANTRY JELLY MOULDS,1.25,-12,-15,Low,Medium,Low,-24,12668,Germany,4/5/2011,5,April,2011,Tuesday,9,Spring,FALSE,TRUE
C548915,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1.65,-12,-19.8,Low,Medium,Low,-24,12668,Germany,4/5/2011,5,April,2011,Tuesday,9,Spring,FALSE,TRUE
C548941,85178,VICTORIAN SEWING KIT,1.25,-48,-60,Low,High,Medium,-48,15061,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548947,22152,PLACE SETTING WHITE STAR,0.42,-1,-0.42,Very Low,Low,Very Low,-5,14546,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548947,21143,ANTIQUE GLASS HEART DECORATION ,1.95,-1,-1.95,Low,Low,Very Low,-5,14546,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548947,21314,SMALL GLASS HEART TRINKET POT,2.1,-1,-2.1,Low,Low,Very Low,-5,14546,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548947,22158,3 HEARTS HANGING DECORATION RUSTIC,2.95,-1,-2.95,Low,Low,Very Low,-5,14546,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548947,22180,RETROSPOT LAMP,9.95,-1,-9.95,Medium,Low,Low,-5,14546,United Kingdom,4/5/2011,5,April,2011,Tuesday,10,Spring,FALSE,TRUE
C548972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.95,-6,-17.7,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,84832,ZINC WILLIE WINKIE  CANDLE STICK,0.85,-12,-10.2,Very Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,84817,DANISH ROSE DECORATIVE PLATE,2.1,-6,-12.6,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,3.75,-4,-15,Low,Low,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,84279B,CHERRY BLOSSOM DECORATIVE FLASK,3.75,-4,-15,Low,Low,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.29,-48,-13.92,Very Low,High,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,47566,PARTY BUNTING,4.95,-8,-39.6,Low,Medium,Medium,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22784,LANTERN CREAM GAZEBO ,4.95,-3,-14.85,Low,Low,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22698,PINK REGENCY TEACUP AND SAUCER,2.95,-6,-17.7,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22502,PICNIC BASKET WICKER SMALL,5.95,-4,-23.8,Medium,Low,Medium,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22457,NATURAL SLATE HEART CHALKBOARD ,2.95,-6,-17.7,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22423,REGENCY CAKESTAND 3 TIER,12.75,-3,-38.25,Medium,Low,Medium,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22386,JUMBO BAG PINK POLKADOT,1.95,-10,-19.5,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22385,JUMBO BAG SPACEBOY DESIGN,1.95,-10,-19.5,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,22197,SMALL POPCORN HOLDER,0.85,-12,-10.2,Very Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.55,-24,-13.2,Very Low,High,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,21974,SET OF 36 PAISLEY FLOWER DOILIES,1.45,-12,-17.4,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.95,-10,-19.5,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548972,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1.95,-10,-19.5,Low,Medium,Low,-198,15674,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548976,84766,SILVER ROCOCO CANDLE STICK,5.95,-2,-11.9,Medium,Low,Low,-16,17725,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548976,85159B,"WHITE TEA,COFFEE,SUGAR JARS",1.95,-7,-13.65,Low,Medium,Low,-16,17725,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548976,85159A,"BLACK TEA,COFFEE,SUGAR JARS",1.95,-7,-13.65,Low,Medium,Low,-16,17725,United Kingdom,4/5/2011,5,April,2011,Tuesday,11,Spring,FALSE,TRUE
C548982,84816,DANISH ROSE BEDSIDE CABINET,39.95,-1,-39.95,High,Low,Medium,-1,15018,United Kingdom,4/5/2011,5,April,2011,Tuesday,12,Spring,FALSE,FALSE
C548995,21155,RED RETROSPOT PEG BAG,2.55,-1,-2.55,Low,Low,Very Low,-6,17841,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C548995,71053,WHITE METAL LANTERN,3.75,-1,-3.75,Low,Low,Very Low,-6,17841,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C548995,47594B,SCOTTIES DESIGN WASHBAG,1.95,-1,-1.95,Low,Low,Very Low,-6,17841,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C548995,22788,BROCANTE COAT RACK,9.95,-2,-19.9,Medium,Low,Low,-6,17841,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C548995,22356,CHARLOTTE BAG PINK POLKADOT,0.85,-1,-0.85,Very Low,Low,Very Low,-6,17841,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C549013,22727,ALARM CLOCK BAKELIKE RED ,3.75,-1,-3.75,Low,Low,Very Low,-1,15648,United Kingdom,4/5/2011,5,April,2011,Tuesday,14,Spring,FALSE,TRUE
C549019,22236,CAKE STAND 3 TIER MAGIC GARDEN,12.75,-1,-12.75,Medium,Low,Low,-7,12474,Germany,4/5/2011,5,April,2011,Tuesday,15,Spring,FALSE,TRUE
C549019,22467,GUMBALL COAT RACK,2.55,-1,-2.55,Low,Low,Very Low,-7,12474,Germany,4/5/2011,5,April,2011,Tuesday,15,Spring,FALSE,TRUE
C549019,22258,FELT FARM ANIMAL RABBIT,1.25,-1,-1.25,Low,Low,Very Low,-7,12474,Germany,4/5/2011,5,April,2011,Tuesday,15,Spring,FALSE,TRUE
C549019,22233,JIGSAW RABBIT AND BIRDHOUSE,1.65,-2,-3.3,Low,Low,Very Low,-7,12474,Germany,4/5/2011,5,April,2011,Tuesday,15,Spring,FALSE,TRUE
C549019,22230,JIGSAW TREE WITH WATERING CAN,0.85,-2,-1.7,Very Low,Low,Very Low,-7,12474,Germany,4/5/2011,5,April,2011,Tuesday,15,Spring,FALSE,TRUE
C549039,22727,ALARM CLOCK BAKELIKE RED ,3.75,-2,-7.5,Low,Low,Low,-2,17675,United Kingdom,4/5/2011,5,April,2011,Tuesday,17,Spring,FALSE,TRUE
C549041,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1.65,-1,-1.65,Low,Low,Very Low,-15,17644,United Kingdom,4/5/2011,5,April,2011,Tuesday,17,Spring,FALSE,TRUE
C549041,21156,RETROSPOT CHILDRENS APRON,1.95,-8,-15.6,Low,Medium,Low,-15,17644,United Kingdom,4/5/2011,5,April,2011,Tuesday,17,Spring,FALSE,TRUE
C549041,21039,RED RETROSPOT SHOPPING BAG,2.55,-6,-15.3,Low,Medium,Low,-15,17644,United Kingdom,4/5/2011,5,April,2011,Tuesday,17,Spring,FALSE,TRUE
C549045,22424,ENAMEL BREAD BIN CREAM,12.75,-1,-12.75,Medium,Low,Low,-1,14407,United Kingdom,4/6/2011,6,April,2011,Wednesday,9,Spring,FALSE,TRUE
C549049,22087,PAPER BUNTING WHITE LACE,2.55,-1,-2.55,Low,Low,Very Low,-1,17677,United Kingdom,4/6/2011,6,April,2011,Wednesday,10,Spring,FALSE,TRUE
C549050,15056BL,EDWARDIAN PARASOL BLACK,5.95,-2,-11.9,Medium,Low,Low,-5,13767,United Kingdom,4/6/2011,6,April,2011,Wednesday,10,Spring,FALSE,TRUE
C549050,21314,SMALL GLASS HEART TRINKET POT,2.1,-3,-6.3,Low,Low,Low,-5,13767,United Kingdom,4/6/2011,6,April,2011,Wednesday,10,Spring,FALSE,TRUE
C549051,22797,CHEST OF DRAWERS GINGHAM HEART ,16.95,-2,-33.9,Medium,Low,Medium,-2,14747,United Kingdom,4/6/2011,6,April,2011,Wednesday,10,Spring,FALSE,FALSE
C549098,21399,BLUE POLKADOT COFFEE MUG,0.39,-14,-5.46,Very Low,Medium,Low,-14,12481,Germany,4/6/2011,6,April,2011,Wednesday,11,Spring,FALSE,FALSE
C549162,22960,JAM MAKING SET WITH JARS,4.25,-1,-4.25,Low,Low,Very Low,-3,17438,United Kingdom,4/6/2011,6,April,2011,Wednesday,17,Spring,FALSE,FALSE
C549162,21844,RED RETROSPOT MUG,2.95,-2,-5.9,Low,Low,Low,-3,17438,United Kingdom,4/6/2011,6,April,2011,Wednesday,17,Spring,FALSE,FALSE
C549184,POST,POSTAGE,40,-1,-40,High,Low,Medium,-30,12428,Finland,4/7/2011,7,April,2011,Thursday,9,Spring,FALSE,TRUE
C549184,37342,POLKADOT COFFEE CUP & SAUCER PINK,0.79,-27,-21.33,Very Low,High,Medium,-30,12428,Finland,4/7/2011,7,April,2011,Thursday,9,Spring,FALSE,TRUE
C549184,21394,RED POLKADOT BEAKER ,0.39,-2,-0.78,Very Low,Low,Very Low,-30,12428,Finland,4/7/2011,7,April,2011,Thursday,9,Spring,FALSE,TRUE
C549191,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2.55,-40,-102,Low,High,High,-40,16422,United Kingdom,4/7/2011,7,April,2011,Thursday,10,Spring,FALSE,TRUE
C549230,22178,VICTORIAN GLASS HANGING T-LIGHT,1.25,-12,-15,Low,Medium,Low,-12,12949,United Kingdom,4/7/2011,7,April,2011,Thursday,10,Spring,FALSE,TRUE
C549252,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2.55,-3,-7.65,Low,Low,Low,-11,16584,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,FALSE
C549252,22666,RECIPE BOX PANTRY YELLOW DESIGN,2.55,-3,-7.65,Low,Low,Low,-11,16584,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,FALSE
C549252,22667,RECIPE BOX RETROSPOT ,2.55,-5,-12.75,Low,Medium,Low,-11,16584,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,FALSE
C549253,22727,ALARM CLOCK BAKELIKE RED ,3.75,-1,-3.75,Low,Low,Very Low,-5,12408,Belgium,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549253,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3.75,-1,-3.75,Low,Low,Very Low,-5,12408,Belgium,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549253,20712,JUMBO BAG WOODLAND ANIMALS,2.08,-1,-2.08,Low,Low,Very Low,-5,12408,Belgium,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549253,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1.95,-1,-1.95,Low,Low,Very Low,-5,12408,Belgium,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549253,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2.95,-1,-2.95,Low,Low,Very Low,-5,12408,Belgium,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549254,82494L,WOODEN FRAME ANTIQUE WHITE ,2.95,-1,-2.95,Low,Low,Very Low,-1,13769,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549265,22364,GLASS JAR DIGESTIVE BISCUITS,2.95,-3,-8.85,Low,Low,Low,-3,16245,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549269,75049L,LARGE CIRCULAR MIRROR MOBILE,0.85,-9,-7.65,Very Low,Medium,Low,-14,16701,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549269,21539,RED RETROSPOT BUTTER DISH,4.25,-5,-21.25,Low,Medium,Medium,-14,16701,United Kingdom,4/7/2011,7,April,2011,Thursday,12,Spring,FALSE,TRUE
C549288,22788,BROCANTE COAT RACK,9.95,-1,-9.95,Medium,Low,Low,-2,14527,United Kingdom,4/7/2011,7,April,2011,Thursday,18,Spring,FALSE,TRUE
C549288,22469,HEART OF WICKER SMALL,1.65,-1,-1.65,Low,Low,Very Low,-2,14527,United Kingdom,4/7/2011,7,April,2011,Thursday,18,Spring,FALSE,TRUE
C549290,37449,CERAMIC CAKE STAND + HANGING CAKES,9.95,-1,-9.95,Medium,Low,Low,-1,14395,United Kingdom,4/7/2011,7,April,2011,Thursday,18,Spring,FALSE,TRUE
C549315,21876,POTTERING MUG,1.25,-3,-3.75,Low,Low,Very Low,-6,12949,United Kingdom,4/8/2011,8,April,2011,Friday,9,Spring,FALSE,TRUE
C549315,21868,POTTING SHED TEA MUG,1.25,-2,-2.5,Low,Low,Very Low,-6,12949,United Kingdom,4/8/2011,8,April,2011,Friday,9,Spring,FALSE,TRUE
C549315,22697,GREEN REGENCY TEACUP AND SAUCER,2.95,-1,-2.95,Low,Low,Very Low,-6,12949,United Kingdom,4/8/2011,8,April,2011,Friday,9,Spring,FALSE,TRUE
C549430,84750A,PINK SMALL GLASS CAKE STAND,1.95,-3,-5.85,Low,Low,Low,-5,13846,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549430,22333,RETROSPOT PARTY BAG + STICKER SET,1.65,-1,-1.65,Low,Low,Very Low,-5,13846,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549430,22634,CHILDS BREAKFAST SET SPACEBOY ,9.95,-1,-9.95,Medium,Low,Low,-5,13846,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549437,22617,BAKING SET SPACEBOY DESIGN,4.95,-1,-4.95,Low,Low,Very Low,-5,13005,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549437,22635,CHILDS BREAKFAST SET DOLLY GIRL ,9.95,-2,-19.9,Medium,Low,Low,-5,13005,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549437,22634,CHILDS BREAKFAST SET SPACEBOY ,9.95,-2,-19.9,Medium,Low,Low,-5,13005,United Kingdom,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,FALSE
C549438,23183,MOTHER'S KITCHEN SPOON REST ,3.75,-1,-3.75,Low,Low,Very Low,-3,12471,Germany,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,TRUE
C549438,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,0.83,-2,-1.66,Very Low,Low,Very Low,-3,12471,Germany,4/8/2011,8,April,2011,Friday,12,Spring,FALSE,TRUE
C549450,22637,PIGGY BANK RETROSPOT ,2.55,-4,-10.2,Low,Low,Low,-4,13089,United Kingdom,4/8/2011,8,April,2011,Friday,14,Spring,FALSE,TRUE
C549452,D,Discount,1867.86,-1,-1867.86,Very High,Low,Very High,-1,17940,United Kingdom,4/8/2011,8,April,2011,Friday,14,Spring,FALSE,TRUE
C549530,22998,TRAVEL CARD WALLET KEEP CALM,0.42,-1,-0.42,Very Low,Low,Very Low,-5,13863,United Kingdom,4/8/2011,8,April,2011,Friday,17,Spring,FALSE,FALSE
C549530,22231,JIGSAW TREE WITH BIRDHOUSE,1.45,-4,-5.8,Low,Low,Low,-5,13863,United Kingdom,4/8/2011,8,April,2011,Friday,17,Spring,FALSE,FALSE
C549532,POST,POSTAGE,7.06,-1,-7.06,Medium,Low,Low,-1,16217,United Kingdom,4/8/2011,8,April,2011,Friday,17,Spring,FALSE,TRUE
C549533,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4.95,-3,-14.85,Low,Low,Low,-3,12408,Belgium,4/8/2011,8,April,2011,Friday,17,Spring,FALSE,TRUE
C549535,22468,BABUSHKA LIGHTS STRING OF 10,6.75,-2,-13.5,Medium,Low,Low,-2,14110,United Kingdom,4/8/2011,8,April,2011,Friday,17,Spring,FALSE,FALSE
C549540,22443,GROW YOUR OWN HERBS SET OF 3,7.95,-1,-7.95,Medium,Low,Low,-2,17114,United Kingdom,4/10/2011,10,April,2011,Sunday,10,Spring,FALSE,TRUE
C549540,22442,GROW YOUR OWN FLOWERS SET OF 3,7.95,-1,-7.95,Medium,Low,Low,-2,17114,United Kingdom,4/10/2011,10,April,2011,Sunday,10,Spring,FALSE,TRUE
C549544,21035,SET/2 RED RETROSPOT TEA TOWELS ,2.75,-100,-275,Low,Very High,High,-100,15311,United Kingdom,4/10/2011,10,April,2011,Sunday,11,Spring,FALSE,TRUE
C549545,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1.25,-1,-1.25,Low,Low,Very Low,-1,18118,United Kingdom,4/10/2011,10,April,2011,Sunday,11,Spring,FALSE,TRUE
C549549,22656,VINTAGE BLUE KITCHEN CABINET,125,-1,-125,Very High,Low,High,-2,16359,United Kingdom,4/10/2011,10,April,2011,Sunday,11,Spring,FALSE,TRUE
C549549,22655,VINTAGE RED KITCHEN CABINET,125,-1,-125,Very High,Low,High,-2,16359,United Kingdom,4/10/2011,10,April,2011,Sunday,11,Spring,FALSE,TRUE
C549565,22841,ROUND CAKE TIN VINTAGE GREEN,7.95,-1,-7.95,Medium,Low,Low,-1,13610,United Kingdom,4/10/2011,10,April,2011,Sunday,14,Spring,FALSE,TRUE
C549580,22968,ROSE COTTAGE KEEPSAKE BOX ,9.95,-3,-29.85,Medium,Low,Medium,-3,13501,Switzerland,4/11/2011,11,April,2011,Monday,9,Spring,FALSE,FALSE
C549582,22423,REGENCY CAKESTAND 3 TIER,12.75,-3,-38.25,Medium,Low,Medium,-3,12656,France,4/11/2011,11,April,2011,Monday,9,Spring,FALSE,TRUE
C549666,21470,FLOWER VINE RAFFIA FOOD COVER,3.75,-1,-3.75,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,21471,STRAWBERRY RAFFIA FOOD COVER,3.75,-1,-3.75,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22176,BLUE OWL SOFT TOY,2.95,-1,-2.95,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,21166,COOK WITH WINE METAL SIGN ,2.08,-1,-2.08,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,21530,DAIRY MAID TOASTRACK,0.79,-2,-1.58,Very Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22469,HEART OF WICKER SMALL,1.65,-1,-1.65,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22470,HEART OF WICKER LARGE,2.55,-1,-2.55,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22059,CERAMIC STRAWBERRY DESIGN MUG,1.49,-1,-1.49,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2.95,-1,-2.95,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22423,REGENCY CAKESTAND 3 TIER,10.95,-1,-10.95,Medium,Low,Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22960,JAM MAKING SET WITH JARS,4.25,-1,-4.25,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.49,-1,-1.49,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22284,HEN HOUSE DECORATION,1.65,-1,-1.65,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.49,-1,-1.49,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,84839,SWEETHEART KEY CABINET,5.55,-1,-5.55,Medium,Low,Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,85064,CREAM SWEETHEART LETTER RACK,4.65,-1,-4.65,Low,Low,Very Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22055,MINI CAKE STAND  HANGING STRAWBERY,1.65,-7,-11.55,Low,Medium,Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,37446,MINI CAKE STAND WITH HANGING CAKES,1.45,-4,-5.8,Low,Low,Low,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549666,22501,PICNIC BASKET WICKER LARGE,8.5,-4,-34,Medium,Low,Medium,-32,13113,United Kingdom,4/11/2011,11,April,2011,Monday,12,Spring,FALSE,TRUE
C549685,85132A,CHARLIE + LOLA BISCUITS TINS,1.95,-1,-1.95,Low,Low,Very Low,-1,13266,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549686,22978,PANTRY ROLLING PIN,3.75,-6,-22.5,Low,Medium,Medium,-6,15646,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,FALSE
C549688,20726,LUNCH BAG WOODLAND,1.65,-1,-1.65,Low,Low,Very Low,-1,15449,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,85053,FRENCH ENAMEL CANDLEHOLDER,1.69,-1,-1.69,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.65,-2,-3.3,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,82583,HOT BATHS METAL SIGN,2.1,-1,-2.1,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2.55,-1,-2.55,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.06,-1,-1.06,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,21668,RED STRIPE CERAMIC DRAWER KNOB,1.06,-1,-1.06,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549692,21671,RED SPOT CERAMIC DRAWER KNOB,1.06,-1,-1.06,Low,Low,Very Low,-8,13668,United Kingdom,4/11/2011,11,April,2011,Monday,13,Spring,FALSE,TRUE
C549723,79191C,RETRO PLASTIC ELEPHANT TRAY,0.85,-12,-10.2,Very Low,Medium,Low,-12,13995,United Kingdom,4/11/2011,11,April,2011,Monday,16,Spring,FALSE,FALSE
